logPeriod,logRadius
0.9771763041637123,0.36473855505539854
0.40236315487982993,0.3632358044836938
1.0451007094734261,0.6627578316815741
0.6164161811134099,0.5142820478603779
0.4093563235394426,0.2727695865517595
1.20597930314183,0.6883308181122663
1.6148682798830871,0.5148132949992854
0.7960858067231318,0.351216345339342
0.9672475038468836,0.4055171069763763
0.7802671305829673,0.43264866001310676
0.7283175610816228,0.39269695325966575
0.5956121883202355,0.21590181320403157
0.9089698749003051,0.10071508657308159
1.3359990159272193,0.5247854493212224
0.7027871207097225,0.12450422483428228
1.161869128445409,0.21669359916975436
0.698690200779452,0.4435758797502576
0.6315415355546655,0.4252080511386563
1.5840772303396744,0.42226145081360267
1.2044749869910183,0.41564097989615434
1.5136006589297455,0.5189085736914142
0.6530933183280644,0.40568778667277755
0.7333741520612611,0.4474681309497558
0.8528423971554296,0.23299611039215382
0.5360425770020931,-0.28232949699773785
0.9218890242786124,0.36361197989214433
0.5670169621105248,0.39357520326958756
0.64652512426659,0.5446880223026774
1.0561182133857736,0.6292056571023038
-0.22960685154502297,0.0017337128090005312
1.4215106252939524,0.4970679363985048
1.1326049000000364,0.43727479741012365
1.6419141036029836,0.4726101975960446
1.379850725413485,0.13353890837021754
0.7899243456426432,-0.08460016478773018
1.2144437919682345,0.3049211619008917
0.8963837973565099,0.3376588910261423
1.5616427223041711,0.3036279763838898
0.3509029546947542,0.36417563277061943
0.3687400901039113,0.3660492098002354
1.064391429620568,0.4974825373673703
1.2849163964291015,0.307282047033346
1.0028242716353488,0.3014640731432998
1.0931962523442376,0.4500950758716023
0.4332102632158464,0.5470358997400103
0.8580579750269154,0.5743785644130824
0.9280053807275354,0.4380674504534939
0.4046940269323574,0.29928933408767994
1.3023387952753138,0.38291713508753095
1.6644934618742873,0.35237549500051996
0.8934855494761633,0.16967443405880692
0.5237749215299773,0.3972445810103864
1.3495973430599042,0.4941545940184428
0.9556544141671816,0.44669246637152726
1.4647854568911842,0.2650537885040147
0.6797006258492131,0.35237549500051996
1.3118786066214585,0.5136170737878749
1.2706631705225517,0.5085297189712866
0.9890901748642161,0.45651785780526266
1.5861106086006855,0.6194064108867774
0.6903245554659424,0.24919835739111287
1.1687669409239614,0.4779889762508893
0.9008177569209442,0.04218159451576628
0.50243093001409,0.20194306340165025
1.3796306488556558,0.3226327116922234
0.9188487128136336,0.3277674899027289
0.909255064805086,0.3654879848908996
1.3387146021707061,0.4572761860613257
0.9086797487842236,0.346548558548474
0.6734916843499569,0.1872386198314787
0.8038556992180664,0.43232779226160417
1.1856919011387435,0.6676397060564108
0.8159933491840075,0.3096301674258988
1.1216754482985056,0.5581083016305497
0.789270592053294,0.4367985102318035
0.32031483965885077,0.2798949800116381
1.0705207419881546,0.3794868137172738
0.90056085179922,0.34143452457814016
0.6174738792604667,0.1604685311190375
0.5753978298235907,0.4940153747571438
0.914024041352273,0.3958503760187811
1.1612617176703564,0.3958503760187811
0.5693587832611205,0.6654871807828107
1.3978226149952568,0.39164070349238783
1.015163992042695,0.3630475945210935
1.2064261781917913,0.5278875659527047
0.8744924314022031,0.41279642871654343
1.5596208753504037,0.4854374810763013
1.2420661104958517,0.3688445068258213
0.5078308891987781,0.23248786635298624
0.7570486043841859,0.39234515536120407
1.301597273956824,0.3586960995738104
0.34976101973422563,0.09725730969341992
0.500770561568615,0.4746532533620627
0.6346566201210496,0.46938013584992516
1.302124111108466,0.4063698354692675
0.9897765293772649,0.40363518979054797
1.422333608825854,0.5550944485783191
0.7710172904814337,0.34811006848023773
0.37711521986424085,0.2335037603411344
1.322684486755985,0.4888326343824005
0.7717544966446201,0.29468662427944325
0.9535576669000208,0.2739267801005256
1.3127111660088553,0.6766936096248666
0.8303659654284848,0.2335037603411344
0.6382184905928754,0.47143840738929915
0.6629288551755455,0.33525725643453186
1.0487213654026433,0.1553360374650618
0.6254118310726718,0.5779511277297551
0.7748744677140161,0.3743816980508822
1.0806219736985563,0.3461573022320083
1.3188483003993567,0.15866398081398933
1.3727126865533128,0.534914104429867
0.8116844418640679,0.42094540592197227
1.3267988331781568,0.4117880045438689
1.015849497491572,0.4266738880213728
0.5987864569755378,0.17026171539495738
0.9749471268226172,0.6316466629584195
1.3112766892237024,0.47813342810051757
0.52324206903704,0.25139485004010426
1.061568104326165,0.4976206497812877
0.9036750520883539,0.2826221128780626
1.0817555561378545,0.15866398081398933
1.3221340554569865,0.16316137497701838
0.8698845350958219,0.46938013584992516
1.0002835069515672,0.6015167836500102
0.3446117214719823,0.2875778090787054
1.4464460379955397,0.29885307640970665
1.62470080654497,0.2873537727147465
0.66440601642944,0.23019337886904562
1.0085359829777383,0.26197619139781264
1.1034973453678216,0.2964457942063963
1.5013305790320708,0.37639444203726624
1.2105718769436327,0.5891673905460476
0.7999055662298893,0.4443571256560276
1.4604048221169073,0.15259407792746976
0.9899145043566371,0.4291060083326965
0.7134741008304265,0.3018977171952081
1.302983619696838,0.43232779226160417
0.8520975345134689,0.1604685311190375
0.5193753100718412,0.05461305455688774
1.186630276782806,0.14050804303817957
1.1402000681009863,0.6417714706539592
0.6121031188620834,0.43007505555193926
1.035367763742849,0.4404367661057737
0.8240172408605972,0.1417632302757879
0.5895760171027392,0.40671045860979005
0.8547198226242239,0.3498600821923312
1.2467030870623164,0.34340859380385735
0.6178499703361069,-0.010995384301463193
1.2178551701994493,0.41430468812833166
1.4790413598218493,0.4775553321989811
0.6804178393222012,0.11293997608408006
0.7317520504032461,0.45270622651102893
0.3969261100596435,0.3718064585074159
0.4551317622534571,0.1610683854711746
0.5204766366399058,0.5474054596674897
1.3385464531700193,0.45848676379820685
1.0120753156986497,0.4242280706959799
1.2581565249469226,0.4910814134231872
0.577954418209572,0.2530955858490315
0.7121849784922244,0.43536650661266124
-0.057894008485048463,-0.0893755951107988
0.759174341598942,0.6650178254124726
1.5963321424656185,0.5631249603380444
0.5299449711663516,0.22063101944809216
0.7663457352495842,0.21085336531489318
0.2096403665440924,0.09201847075279702
1.028640177239431,0.25815819334079426
0.7654194909308635,0.555578072772955
1.0938474866713492,0.3548764225162338
1.2729199670744404,0.42748610909578555
0.983053807493954,0.2893659515200317
0.9762500602427174,0.38934331125207794
-0.04912861703250906,0.15228834438305647
1.3187782319918044,0.3951515915045426
0.997649484084705,0.4553017716570764
0.019374691504220633,0.12155984418750096
0.75698765774616,0.21005084987513725
0.9108996096906031,0.4869968884318226
0.6278153327813402,0.26717172840301384
1.0910841736287118,0.5669086552268034
1.4559751319294036,0.41547416810923576
0.9247380586504871,0.4085791254086675
-0.16164832082766845,0.16405529189345164
0.8659172712820081,0.33585891131981793
0.5239803878864466,0.18155777386278632
0.8707596954352279,0.36455099535397195
1.2037640736779325,0.18069920129603473
1.121553945226925,0.1486026548060934
1.2770444353705774,0.5417040232842883
0.16888717838401263,0.1673173347481761
0.6183055810654927,0.27966694404845555
1.4995851062737253,0.5381965783494542
1.234447325084183,0.4775553321989811
1.1178994887669202,0.5062343596121259
0.44495324464012065,0.2773799746672546
0.10349290625558698,0.18525876529658514
0.4553221687096983,0.16967443405880692
0.8323079111171773,0.36172783601759284
0.9412572015531628,0.38021124171160603
1.2311898560020385,0.36567514045591776
0.8354490975060488,0.1829849670035817
1.6347916893093786,0.3382572302462556
1.577609720055084,0.5722906061514176
1.413870579265715,0.4089180208467798
1.113677634147088,0.4742162640762552
1.437786994319775,0.5656117249020587
1.1298373172386118,0.5364321758220135
